author_year,study,cluster,group,case,phase,session,outcome,B1,T1,B2,T2,T3,T4,P,M1,G1
Montague & Bos (1986),12,1,2,6,Baseline 1,8,10,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,9,20,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Baseline 1,10,10,1,0,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Intervention 1,11,80,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Intervention 1,12,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Intervention 1,13,70,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Intervention 1,14,90,0,1,0,0,0,0,0,0,0
Montague & Bos (1986),12,1,2,6,Maintenance,16,80,0,0,0,0,0,0,0,1,0
Montague & Bos (1986),12,1,2,6,Maintenance,17,80,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,1,1,Baseline 1,1,34,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Baseline 1,2,18,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Baseline 1,3,25,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Baseline 1,4,33,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Baseline 1,5,25,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 1,6,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 1,8,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Generalization,9,100,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,1,1,Intervention 2,10,100,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 2,11,90,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 2,12,100,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,1,1,Generalization,13,100,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,1,1,Intervention 3,14,100,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 3,15,100,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 3,16,100,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,1,1,Generalization,17,90,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,1,1,Intervention 4,18,80,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 4,19,80,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,1,1,Intervention 4,20,95,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,1,1,Maintenance,21,80,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,1,1,Maintenance,22,100,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,1,1,Maintenance,23,75,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,1,1,Maintenance,24,97,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,1,1,Maintenance,25,99,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,1,1,Maintenance,26,100,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,2,2,Baseline 1,1,50,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Baseline 1,2,26,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Baseline 1,3,44,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Baseline 1,6,25,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Baseline 1,7,9,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Baseline 1,8,25,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 1,9,90,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 1,10,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 1,11,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Generalization,12,100,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,2,2,Intervention 2,13,90,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 2,14,100,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 2,15,100,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,2,2,Generalization,16,100,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,2,2,Intervention 3,17,85,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 3,18,100,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 3,19,70,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,2,2,Generalization,20,75,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,2,2,Intervention 4,21,100,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 4,22,85,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,2,2,Intervention 4,23,65,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,2,2,Maintenance,24,90,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,2,2,Maintenance,25,95,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,2,2,Maintenance,26,99,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,2,2,Maintenance,27,100,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,3,3,Baseline 1,1,35,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,2,25,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,6,15,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,7,50,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,8,15,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,9,15,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,10,30,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Baseline 1,11,50,1,0,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 1,12,90,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 1,14,100,0,1,0,0,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Generalization,15,100,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,3,3,Intervention 2,16,100,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 2,17,65,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 2,18,75,0,0,0,1,0,0,0,0,0
Peltier et al. (2020),13,1,3,3,Generalization,19,90,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,3,3,Intervention 3,20,80,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 3,21,90,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 3,22,65,0,0,0,0,1,0,0,0,0
Peltier et al. (2020),13,1,3,3,Generalization,23,100,0,0,0,0,0,0,0,0,1
Peltier et al. (2020),13,1,3,3,Intervention 4,24,40,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 4,25,70,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,3,3,Intervention 4,26,90,0,0,0,0,0,1,0,0,0
Peltier et al. (2020),13,1,3,3,Maintenance,27,75,0,0,0,0,0,0,0,1,0
Peltier et al. (2020),13,1,3,3,Maintenance,28,90,0,0,0,0,0,0,0,1,0
Satsangi et al. (2019),14,1,1,1,Baseline 1,1,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 1,6,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,7,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 1,8,80,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,9,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 1,10,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 1,11,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,12,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,13,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 1,14,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,15,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,16,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,17,80,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,1,Intervention 2,18,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Baseline 1,1,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 1,6,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,7,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 1,8,80,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,9,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,10,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 1,11,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,12,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 1,13,80,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,14,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 1,15,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,16,80,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,17,80,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,2,Intervention 2,18,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Baseline 1,1,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,6,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 1,8,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,9,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 1,10,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 1,11,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,12,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,13,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 1,14,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,15,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,16,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,17,100,0,0,0,1,0,0,0,0,0
Satsangi et al. (2019),14,1,1,3,Intervention 2,18,80,0,0,0,1,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Baseline 1,1,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Intervention 1,8,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Intervention 1,9,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Intervention 1,10,80,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Intervention 1,11,60,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Intervention 1,12,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,1,Maintenance,14,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,1,Maintenance,15,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,1,Maintenance,16,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,1,Maintenance,17,80,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,1,Maintenance,18,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,2,Baseline 1,1,40,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Baseline 1,3,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Baseline 1,7,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Baseline 1,8,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Intervention 1,10,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Intervention 1,11,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Intervention 1,12,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Intervention 1,14,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,2,Maintenance,18,80,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,2,Maintenance,19,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,2,Maintenance,20,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,2,Maintenance,21,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,2,Maintenance,22,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,3,Baseline 1,1,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Baseline 1,4,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Baseline 1,6,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Baseline 1,10,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Baseline 1,11,0,1,0,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Intervention 1,13,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Intervention 1,14,80,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Intervention 1,15,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Intervention 1,16,80,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Intervention 1,17,100,0,1,0,0,0,0,0,0,0
Satsangi et al. (2020),15,1,1,3,Maintenance,21,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,3,Maintenance,22,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,3,Maintenance,23,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,3,Maintenance,24,100,0,0,0,0,0,0,0,1,0
Satsangi et al. (2020),15,1,1,3,Maintenance,25,100,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,1,Baseline 1,1,28,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Baseline 1,2,25,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Baseline 1,3,20,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Intervention 1,4,68,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Intervention 1,5,83,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Intervention 1,6,90,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,1,Maintenance,9,43,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,1,Maintenance,10,83,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,2,Baseline 1,1,27,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Baseline 1,2,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Baseline 1,3,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Baseline 1,4,25,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Intervention 1,5,65,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Intervention 1,6,88,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,2,Maintenance,9,66,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,2,Maintenance,10,98,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,3,Baseline 1,1,18,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Baseline 1,2,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Baseline 1,3,35,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Baseline 1,4,29,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Baseline 1,5,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Intervention 1,6,63,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Intervention 1,7,83,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Intervention 1,8,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,3,Maintenance,9,75,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,3,Maintenance,10,81,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,4,Baseline 1,1,23,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Baseline 1,2,13,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Baseline 1,3,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Baseline 1,4,25,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Baseline 1,5,25,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Baseline 1,6,21,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Intervention 1,7,75,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Intervention 1,8,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,1,4,Maintenance,9,60,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,1,4,Maintenance,10,90,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,5,Baseline 1,1,4,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Baseline 1,2,18,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Baseline 1,3,20,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Intervention 1,4,70,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Intervention 1,5,83,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Intervention 1,6,90,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,5,Maintenance,9,45,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,5,Maintenance,10,53,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,6,Baseline 1,1,28,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Baseline 1,2,30,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Baseline 1,3,40,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Baseline 1,4,40,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Intervention 1,5,65,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Intervention 1,6,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Intervention 1,7,100,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,6,Maintenance,9,73,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,6,Maintenance,10,83,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,7,Baseline 1,1,26,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Baseline 1,2,17,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Baseline 1,3,2,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Baseline 1,4,18,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Baseline 1,5,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Intervention 1,6,37,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Intervention 1,7,55,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Intervention 1,8,88,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,7,Maintenance,9,35,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,7,Maintenance,10,63,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,8,Baseline 1,1,17,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Baseline 1,2,11,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Baseline 1,3,12,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Baseline 1,4,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Baseline 1,5,27,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Baseline 1,6,23,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Intervention 1,7,50,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Intervention 1,8,92,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,2,8,Maintenance,9,33,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,2,8,Maintenance,10,51,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,3,9,Baseline 1,1,6,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Baseline 1,2,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Baseline 1,3,8,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Intervention 1,4,23,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Intervention 1,5,65,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Intervention 1,6,80,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Intervention 1,7,85,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,9,Maintenance,9,60,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,3,9,Maintenance,10,68,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,3,10,Baseline 1,1,6,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Baseline 1,2,0,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Baseline 1,3,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Baseline 1,4,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Baseline 1,5,0,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Intervention 1,6,20,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Intervention 1,7,70,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Intervention 1,8,77,0,1,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,10,Maintenance,9,60,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,3,10,Maintenance,10,55,0,0,0,0,0,0,0,1,0
Scheuermann et al. (2009),16,1,3,11,Baseline 1,1,19,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Baseline 1,2,20,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Baseline 1,3,10,1,0,0,0,0,0,0,0,0
Scheuermann et al. (2009),16,1,3,11,Baseline 1,4,15,1,0,0,0,0,0,0,0,0
